%time,field.header.seq,field.header.stamp,field.header.frame_id,field.radiation_type,field.field_of_view,field.min_range,field.max_range,field_range
699400000000,6992,699400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0036157369613647
699500000000,6993,699500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0021816492080688
699600000000,6994,699600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0153048038482666
699700000000,6995,699700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0049909353256226
699800000000,6996,699800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0040886402130127
699900000000,6997,699900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0162286758422852
700000000000,6998,700000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.040927767753601
700100000000,6999,700100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0570932626724243
700205000000,7000,700200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0679583549499512
700300000000,7001,700300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0290944576263428
700400000000,7002,700400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9927122592926025
700500000000,7003,700500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9612299799919128
700600000000,7004,700600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9580962061882019
700700000000,7005,700700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.924201250076294
700800000000,7006,700800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9163352847099304
700901000000,7007,700900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.8975955843925476
701000000000,7008,701000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9088272452354431
701099000000,7009,701100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.930458664894104
701200000000,7010,701200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9402274489402771
701300000000,7011,701300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9688836932182312
701400000000,7012,701400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9888284206390381
701500000000,7013,701500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0181920528411865
701600000000,7014,701600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.050146222114563
701698000000,7015,701700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.078431487083435
701805000000,7016,701800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0929561853408813
701900000000,7017,701900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.1015372276306152
702000000000,7018,702000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.089585781097412
702100000000,7019,702100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.074873447418213
702200000000,7020,702200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0699137449264526
702300000000,7021,702300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0507146120071411
702400000000,7022,702400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0315970182418823
702500000000,7023,702500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0284481048583984
702600000000,7024,702600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0098997354507446
702700000000,7025,702700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9867990016937256
702799000000,7026,702800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9764499664306641
702901000000,7027,702900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9777076840400696
703000000000,7028,703000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9623255133628845
703100000000,7029,703100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.956890344619751
703200000000,7030,703200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.960688591003418
703300000000,7031,703300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9597955346107483
703400000000,7032,703400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9653739929199219
703501000000,7033,703500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9710695147514343
703600000000,7034,703600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9811078310012817
703700000000,7035,703700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9843078851699829
703800000000,7036,703800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9850024580955505
703900000000,7037,703900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9902040958404541
704001000000,7038,704000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.981792688369751
704100000000,7039,704100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9869322180747986
704199000000,7040,704200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.985434889793396
704299000000,7041,704300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9853074550628662
704400000000,7042,704400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9786362648010254
704506000000,7043,704500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9752902388572693
704601000000,7044,704600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9719280004501343
704700000000,7045,704700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9636164903640747
704800000000,7046,704800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9649034738540649
704900000000,7047,704900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9666974544525146
705000000000,7048,705000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9550412893295288
705100000000,7049,705100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9653748273849487
705200000000,7050,705200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9525401592254639
705303000000,7051,705300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9512957334518433
705400000000,7052,705400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9604659676551819
705500000000,7053,705500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9563214182853699
705599000000,7054,705600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9464421272277832
705701000000,7055,705700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9624271988868713
705800000000,7056,705800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9706190228462219
705900000000,7057,705900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9717910885810852
706001000000,7058,706000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.972758412361145
706098000000,7059,706100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9801700115203857
706200000000,7060,706200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9801732301712036
706299000000,7061,706300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9813904166221619
706400000000,7062,706400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0040208101272583
706500000000,7063,706500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9947931170463562
706600000000,7064,706600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0010665655136108
706700000000,7065,706700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0001161098480225
706800000000,7066,706800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0021328926086426
706900000000,7067,706900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0038777589797974
707000000000,7068,707000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0142951011657715
707100000000,7069,707100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0233454704284668
707198000000,7070,707200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0147993564605713
707300000000,7071,707300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0129859447479248
707400000000,7072,707400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0050055980682373
707500000000,7073,707500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.0089409351348877
707600000000,7074,707600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9964517951011658
707700000000,7075,707700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,1.001534104347229
707800000000,7076,707800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9938876628875732
707900000000,7077,707900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9864869713783264
708000000000,7078,708000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9908197522163391
708100000000,7079,708100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.984880268573761
708200000000,7080,708200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9819645881652832
708300000000,7081,708300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9788638353347778
708400000000,7082,708400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9881061911582947
708500000000,7083,708500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9860368967056274
708600000000,7084,708600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9794372916221619
708702000000,7085,708700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9790021181106567
708800000000,7086,708800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9654715061187744
708900000000,7087,708900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9532836079597473
709000000000,7088,709000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.945949375629425
709100000000,7089,709100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9506928324699402
709200000000,7090,709200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9509096741676331
709300000000,7091,709300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9457535147666931
709400000000,7092,709400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9466835260391235
709500000000,7093,709500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9608698487281799
709601000000,7094,709600000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9724689722061157
709700000000,7095,709700000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.979034423828125
709800000000,7096,709800000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9778038263320923
709900000000,7097,709900000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9853994846343994
710000000000,7098,710000000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9897333383560181
710100000000,7099,710100000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9976614713668823
710200000000,7100,710200000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9928125739097595
710301000000,7101,710300000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9885760545730591
710400000000,7102,710400000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9810218811035156
710500000000,7103,710500000000,sonar_link,0,0.6981319785118103,0.029999999329447746,3.0,0.9836443066596985
